,Unnamed: 0,real,img,nr_result_x,nr_result_y,tag,color,x,y
4619,4619,-0.2121212121212119,-1.8484848484848484,-3.2367,3.3422,1,"(253, 219, 199)",46,19
4620,4620,-0.2121212121212119,-1.7878787878787878,-3.2367,3.3422,1,"(253, 219, 199)",46,20
4621,4621,-0.2121212121212119,-1.7272727272727273,-3.2367,3.3422,1,"(253, 219, 199)",46,21
4622,4622,-0.2121212121212119,-1.6666666666666663,-3.2367,3.3422,1,"(253, 219, 199)",46,22
4623,4623,-0.2121212121212119,-1.606060606060606,-3.2367,3.3422,1,"(253, 219, 199)",46,23
4624,4624,-0.2121212121212119,-1.5454545454545454,-3.2367,3.3422,1,"(253, 219, 199)",46,24
4625,4625,-0.2121212121212119,-1.4848484848484849,-3.2367,3.3422,1,"(253, 219, 199)",46,25
4626,4626,-0.2121212121212119,-1.4242424242424243,-3.2367,3.3422,1,"(253, 219, 199)",46,26
4627,4627,-0.2121212121212119,-1.3636363636363635,-3.2367,3.3422,1,"(253, 219, 199)",46,27
4628,4628,-0.2121212121212119,-1.303030303030303,-3.2367,3.3422,1,"(253, 219, 199)",46,28
4629,4629,-0.2121212121212119,-1.2424242424242424,-3.2367,3.3422,1,"(253, 219, 199)",46,29
4630,4630,-0.2121212121212119,-1.1818181818181817,-3.2367,3.3422,1,"(253, 219, 199)",46,30
4631,4631,-0.2121212121212119,-1.121212121212121,-3.2367,3.3422,1,"(253, 219, 199)",46,31
4632,4632,-0.2121212121212119,-1.0606060606060606,-3.2367,3.3422,1,"(253, 219, 199)",46,32
4633,4633,-0.2121212121212119,-1.0,3.1653,-3.3425,0,"(214, 96, 77)",46,33
4634,4634,-0.2121212121212119,-0.9393939393939394,-3.2367,-3.3422,3,"(67, 147, 195)",46,34
4635,4635,-0.2121212121212119,-0.8787878787878789,-3.2367,-3.3422,3,"(67, 147, 195)",46,35
4636,4636,-0.2121212121212119,-0.8181818181818183,-3.2367,-3.3422,3,"(67, 147, 195)",46,36
4637,4637,-0.2121212121212119,-0.7575757575757573,-3.2367,-3.3422,3,"(67, 147, 195)",46,37
4638,4638,-0.2121212121212119,-0.6969696969696968,-3.2367,-3.3422,3,"(67, 147, 195)",46,38
4639,4639,-0.2121212121212119,-0.6363636363636362,-3.2367,3.3422,1,"(253, 219, 199)",46,39
4640,4640,-0.2121212121212119,-0.5757575757575757,-3.2367,3.3422,1,"(253, 219, 199)",46,40
4641,4641,-0.2121212121212119,-0.5151515151515151,3.1653,3.3425,2,"(209, 229, 240)",46,41
4642,4642,-0.2121212121212119,-0.4545454545454546,3.1653,-3.3425,0,"(214, 96, 77)",46,42
4643,4643,-0.2121212121212119,-0.393939393939394,3.1653,-3.3425,0,"(214, 96, 77)",46,43
4644,4644,-0.2121212121212119,-0.333333333333333,3.1653,-3.3425,0,"(214, 96, 77)",46,44
4645,4645,-0.2121212121212119,-0.2727272727272725,3.1653,-3.3425,0,"(214, 96, 77)",46,45
4646,4646,-0.2121212121212119,-0.2121212121212119,3.1653,-3.3425,0,"(214, 96, 77)",46,46
4647,4647,-0.2121212121212119,-0.1515151515151513,3.1653,-3.3425,0,"(214, 96, 77)",46,47
4648,4648,-0.2121212121212119,-0.0909090909090908,3.1653,-3.3425,0,"(214, 96, 77)",46,48
4649,4649,-0.2121212121212119,-0.0303030303030302,3.1653,-3.3425,0,"(214, 96, 77)",46,49
4650,4650,-0.2121212121212119,0.0303030303030302,3.1653,3.3425,2,"(209, 229, 240)",46,50
4651,4651,-0.2121212121212119,0.0909090909090908,3.1653,3.3425,2,"(209, 229, 240)",46,51
4652,4652,-0.2121212121212119,0.1515151515151513,3.1653,3.3425,2,"(209, 229, 240)",46,52
4653,4653,-0.2121212121212119,0.2121212121212123,3.1653,3.3425,2,"(209, 229, 240)",46,53
4654,4654,-0.2121212121212119,0.2727272727272729,3.1653,3.3425,2,"(209, 229, 240)",46,54
4655,4655,-0.2121212121212119,0.3333333333333335,3.1653,3.3425,2,"(209, 229, 240)",46,55
4656,4656,-0.2121212121212119,0.393939393939394,3.1653,3.3425,2,"(209, 229, 240)",46,56
4657,4657,-0.2121212121212119,0.4545454545454546,3.1653,3.3425,2,"(209, 229, 240)",46,57
4658,4658,-0.2121212121212119,0.5151515151515151,3.1653,-3.3425,0,"(214, 96, 77)",46,58
4659,4659,-0.2121212121212119,0.5757575757575757,-3.2367,-3.3422,3,"(67, 147, 195)",46,59
4660,4660,-0.2121212121212119,0.6363636363636367,-3.2367,-3.3422,3,"(67, 147, 195)",46,60
4661,4661,-0.2121212121212119,0.6969696969696972,-3.2367,3.3422,1,"(253, 219, 199)",46,61
4662,4662,-0.2121212121212119,0.7575757575757578,-3.2367,3.3422,1,"(253, 219, 199)",46,62
4663,4663,-0.2121212121212119,0.8181818181818183,-3.2367,3.3422,1,"(253, 219, 199)",46,63
4664,4664,-0.2121212121212119,0.8787878787878789,-3.2367,3.3422,1,"(253, 219, 199)",46,64
4665,4665,-0.2121212121212119,0.9393939393939394,-3.2367,3.3422,1,"(253, 219, 199)",46,65
4666,4666,-0.2121212121212119,1.0,3.1653,3.3425,2,"(209, 229, 240)",46,66
4667,4667,-0.2121212121212119,1.0606060606060606,-3.2367,-3.3422,3,"(67, 147, 195)",46,67
4668,4668,-0.2121212121212119,1.121212121212121,-3.2367,-3.3422,3,"(67, 147, 195)",46,68
4669,4669,-0.2121212121212119,1.1818181818181817,-3.2367,-3.3422,3,"(67, 147, 195)",46,69
4670,4670,-0.2121212121212119,1.2424242424242422,-3.2367,-3.3422,3,"(67, 147, 195)",46,70
4671,4671,-0.2121212121212119,1.3030303030303028,-3.2367,-3.3422,3,"(67, 147, 195)",46,71
4672,4672,-0.2121212121212119,1.363636363636363,-3.2367,-3.3422,3,"(67, 147, 195)",46,72
4673,4673,-0.2121212121212119,1.4242424242424248,-3.2367,-3.3422,3,"(67, 147, 195)",46,73
4674,4674,-0.2121212121212119,1.4848484848484853,-3.2367,-3.3422,3,"(67, 147, 195)",46,74
4675,4675,-0.2121212121212119,1.545454545454546,-3.2367,-3.3422,3,"(67, 147, 195)",46,75
4676,4676,-0.2121212121212119,1.6060606060606064,-3.2367,-3.3422,3,"(67, 147, 195)",46,76
4677,4677,-0.2121212121212119,1.666666666666667,-3.2367,-3.3422,3,"(67, 147, 195)",46,77
4678,4678,-0.2121212121212119,1.7272727272727275,-3.2367,-3.3422,3,"(67, 147, 195)",46,78
4679,4679,-0.2121212121212119,1.787878787878788,-3.2367,-3.3422,3,"(67, 147, 195)",46,79
4680,4680,-0.2121212121212119,1.8484848484848488,-3.2367,-3.3422,3,"(67, 147, 195)",46,80
4681,4681,-0.2121212121212119,1.9090909090909087,-3.2367,-3.3422,3,"(67, 147, 195)",46,81
4682,4682,-0.2121212121212119,1.9696969696969695,-3.2367,-3.3422,3,"(67, 147, 195)",46,82
4683,4683,-0.2121212121212119,2.0303030303030303,-3.2367,-3.3422,3,"(67, 147, 195)",46,83
4684,4684,-0.2121212121212119,2.090909090909091,-3.2367,-3.3422,3,"(67, 147, 195)",46,84
4685,4685,-0.2121212121212119,2.1515151515151514,-3.2367,-3.3422,3,"(67, 147, 195)",46,85
4686,4686,-0.2121212121212119,2.212121212121212,-3.2367,-3.3422,3,"(67, 147, 195)",46,86
4687,4687,-0.2121212121212119,2.2727272727272725,-3.2367,-3.3422,3,"(67, 147, 195)",46,87
4688,4688,-0.2121212121212119,2.333333333333334,-3.2367,-3.3422,3,"(67, 147, 195)",46,88
4689,4689,-0.2121212121212119,2.3939393939393945,-3.2367,-3.3422,3,"(67, 147, 195)",46,89
4690,4690,-0.2121212121212119,2.454545454545455,-3.2367,-3.3422,3,"(67, 147, 195)",46,90
4691,4691,-0.2121212121212119,2.515151515151516,-3.2367,-3.3422,3,"(67, 147, 195)",46,91
4692,4692,-0.2121212121212119,2.575757575757576,-3.2367,-3.3422,3,"(67, 147, 195)",46,92
4693,4693,-0.2121212121212119,2.6363636363636367,-3.2367,-3.3422,3,"(67, 147, 195)",46,93
4694,4694,-0.2121212121212119,2.696969696969697,-3.2367,-3.3422,3,"(67, 147, 195)",46,94
4695,4695,-0.2121212121212119,2.757575757575758,-3.2367,-3.3422,3,"(67, 147, 195)",46,95
4696,4696,-0.2121212121212119,2.8181818181818183,-3.2367,-3.3422,3,"(67, 147, 195)",46,96
4697,4697,-0.2121212121212119,2.878787878787879,-3.2367,-3.3422,3,"(67, 147, 195)",46,97
4698,4698,-0.2121212121212119,2.9393939393939394,-3.2367,-3.3422,3,"(67, 147, 195)",46,98
4699,4699,-0.2121212121212119,3.0,3.1653,-3.3425,0,"(214, 96, 77)",46,99
4700,4700,-0.1515151515151513,-3.0,-3.2367,-3.3422,3,"(67, 147, 195)",47,0
4701,4701,-0.1515151515151513,-2.9393939393939394,-3.2367,-3.3422,3,"(67, 147, 195)",47,1
4702,4702,-0.1515151515151513,-2.878787878787879,3.1653,-3.3425,0,"(214, 96, 77)",47,2
4703,4703,-0.1515151515151513,-2.8181818181818183,3.1653,3.3425,2,"(209, 229, 240)",47,3
4704,4704,-0.1515151515151513,-2.757575757575758,-3.2367,3.3422,1,"(253, 219, 199)",47,4
4705,4705,-0.1515151515151513,-2.696969696969697,-3.2367,3.3422,1,"(253, 219, 199)",47,5
4706,4706,-0.1515151515151513,-2.636363636363636,-3.2367,3.3422,1,"(253, 219, 199)",47,6
4707,4707,-0.1515151515151513,-2.575757575757576,-3.2367,3.3422,1,"(253, 219, 199)",47,7
4708,4708,-0.1515151515151513,-2.515151515151515,-3.2367,3.3422,1,"(253, 219, 199)",47,8
4709,4709,-0.1515151515151513,-2.4545454545454546,-3.2367,3.3422,1,"(253, 219, 199)",47,9
4710,4710,-0.1515151515151513,-2.393939393939394,-3.2367,3.3422,1,"(253, 219, 199)",47,10
4711,4711,-0.1515151515151513,-2.333333333333333,-3.2367,3.3422,1,"(253, 219, 199)",47,11
4712,4712,-0.1515151515151513,-2.2727272727272725,-3.2367,3.3422,1,"(253, 219, 199)",47,12
4713,4713,-0.1515151515151513,-2.212121212121212,-3.2367,3.3422,1,"(253, 219, 199)",47,13
4714,4714,-0.1515151515151513,-2.1515151515151514,-3.2367,3.3422,1,"(253, 219, 199)",47,14
4715,4715,-0.1515151515151513,-2.090909090909091,-3.2367,3.3422,1,"(253, 219, 199)",47,15
4716,4716,-0.1515151515151513,-2.0303030303030303,-3.2367,3.3422,1,"(253, 219, 199)",47,16
4717,4717,-0.1515151515151513,-1.9696969696969695,-3.2367,3.3422,1,"(253, 219, 199)",47,17
4718,4718,-0.1515151515151513,-1.9090909090909087,-3.2367,3.3422,1,"(253, 219, 199)",47,18
4719,4719,-0.1515151515151513,-1.8484848484848484,-3.2367,3.3422,1,"(253, 219, 199)",47,19
4720,4720,-0.1515151515151513,-1.7878787878787878,-3.2367,3.3422,1,"(253, 219, 199)",47,20
4721,4721,-0.1515151515151513,-1.7272727272727273,-3.2367,3.3422,1,"(253, 219, 199)",47,21
4722,4722,-0.1515151515151513,-1.6666666666666663,-3.2367,3.3422,1,"(253, 219, 199)",47,22
4723,4723,-0.1515151515151513,-1.606060606060606,-3.2367,3.3422,1,"(253, 219, 199)",47,23
4724,4724,-0.1515151515151513,-1.5454545454545454,-3.2367,3.3422,1,"(253, 219, 199)",47,24
4725,4725,-0.1515151515151513,-1.4848484848484849,-3.2367,3.3422,1,"(253, 219, 199)",47,25
4726,4726,-0.1515151515151513,-1.4242424242424243,-3.2367,3.3422,1,"(253, 219, 199)",47,26
4727,4727,-0.1515151515151513,-1.3636363636363635,-3.2367,3.3422,1,"(253, 219, 199)",47,27
4728,4728,-0.1515151515151513,-1.303030303030303,-3.2367,3.3422,1,"(253, 219, 199)",47,28
4729,4729,-0.1515151515151513,-1.2424242424242424,-3.2367,3.3422,1,"(253, 219, 199)",47,29
4730,4730,-0.1515151515151513,-1.1818181818181817,-3.2367,3.3422,1,"(253, 219, 199)",47,30
4731,4731,-0.1515151515151513,-1.121212121212121,-3.2367,3.3422,1,"(253, 219, 199)",47,31
4732,4732,-0.1515151515151513,-1.0606060606060606,-3.2367,3.3422,1,"(253, 219, 199)",47,32
4733,4733,-0.1515151515151513,-1.0,-3.2367,3.3422,1,"(253, 219, 199)",47,33
4734,4734,-0.1515151515151513,-0.9393939393939394,-3.2367,-3.3422,3,"(67, 147, 195)",47,34
4735,4735,-0.1515151515151513,-0.8787878787878789,-3.2367,-3.3422,3,"(67, 147, 195)",47,35
4736,4736,-0.1515151515151513,-0.8181818181818183,-3.2367,-3.3422,3,"(67, 147, 195)",47,36
4737,4737,-0.1515151515151513,-0.7575757575757573,-3.2367,-3.3422,3,"(67, 147, 195)",47,37
4738,4738,-0.1515151515151513,-0.6969696969696968,-3.2367,-3.3422,3,"(67, 147, 195)",47,38
4739,4739,-0.1515151515151513,-0.6363636363636362,3.1653,-3.3425,0,"(214, 96, 77)",47,39
4740,4740,-0.1515151515151513,-0.5757575757575757,-3.2367,3.3422,1,"(253, 219, 199)",47,40
4741,4741,-0.1515151515151513,-0.5151515151515151,-3.2367,3.3422,1,"(253, 219, 199)",47,41
4742,4742,-0.1515151515151513,-0.4545454545454546,-3.2367,-3.3422,3,"(67, 147, 195)",47,42
4743,4743,-0.1515151515151513,-0.393939393939394,3.1653,-3.3425,0,"(214, 96, 77)",47,43
4744,4744,-0.1515151515151513,-0.333333333333333,3.1653,-3.3425,0,"(214, 96, 77)",47,44
4745,4745,-0.1515151515151513,-0.2727272727272725,3.1653,-3.3425,0,"(214, 96, 77)",47,45
4746,4746,-0.1515151515151513,-0.2121212121212119,3.1653,-3.3425,0,"(214, 96, 77)",47,46
4747,4747,-0.1515151515151513,-0.1515151515151513,3.1653,-3.3425,0,"(214, 96, 77)",47,47
4748,4748,-0.1515151515151513,-0.0909090909090908,3.1653,-3.3425,0,"(214, 96, 77)",47,48
4749,4749,-0.1515151515151513,-0.0303030303030302,3.1653,-3.3425,0,"(214, 96, 77)",47,49
4750,4750,-0.1515151515151513,0.0303030303030302,3.1653,3.3425,2,"(209, 229, 240)",47,50
4751,4751,-0.1515151515151513,0.0909090909090908,3.1653,3.3425,2,"(209, 229, 240)",47,51
4752,4752,-0.1515151515151513,0.1515151515151513,3.1653,3.3425,2,"(209, 229, 240)",47,52
4753,4753,-0.1515151515151513,0.2121212121212123,3.1653,3.3425,2,"(209, 229, 240)",47,53
4754,4754,-0.1515151515151513,0.2727272727272729,3.1653,3.3425,2,"(209, 229, 240)",47,54
4755,4755,-0.1515151515151513,0.3333333333333335,3.1653,3.3425,2,"(209, 229, 240)",47,55
4756,4756,-0.1515151515151513,0.393939393939394,3.1653,3.3425,2,"(209, 229, 240)",47,56
4757,4757,-0.1515151515151513,0.4545454545454546,-3.2367,3.3422,1,"(253, 219, 199)",47,57
4758,4758,-0.1515151515151513,0.5151515151515151,-3.2367,-3.3422,3,"(67, 147, 195)",47,58
4759,4759,-0.1515151515151513,0.5757575757575757,-3.2367,-3.3422,3,"(67, 147, 195)",47,59
4760,4760,-0.1515151515151513,0.6363636363636367,3.1653,3.3425,2,"(209, 229, 240)",47,60
4761,4761,-0.1515151515151513,0.6969696969696972,-3.2367,3.3422,1,"(253, 219, 199)",47,61
4762,4762,-0.1515151515151513,0.7575757575757578,-3.2367,3.3422,1,"(253, 219, 199)",47,62
4763,4763,-0.1515151515151513,0.8181818181818183,-3.2367,3.3422,1,"(253, 219, 199)",47,63
4764,4764,-0.1515151515151513,0.8787878787878789,-3.2367,3.3422,1,"(253, 219, 199)",47,64
4765,4765,-0.1515151515151513,0.9393939393939394,-3.2367,3.3422,1,"(253, 219, 199)",47,65
4766,4766,-0.1515151515151513,1.0,-3.2367,-3.3422,3,"(67, 147, 195)",47,66
4767,4767,-0.1515151515151513,1.0606060606060606,-3.2367,-3.3422,3,"(67, 147, 195)",47,67
4768,4768,-0.1515151515151513,1.121212121212121,-3.2367,-3.3422,3,"(67, 147, 195)",47,68
4769,4769,-0.1515151515151513,1.1818181818181817,-3.2367,-3.3422,3,"(67, 147, 195)",47,69
4770,4770,-0.1515151515151513,1.2424242424242422,-3.2367,-3.3422,3,"(67, 147, 195)",47,70
4771,4771,-0.1515151515151513,1.3030303030303028,-3.2367,-3.3422,3,"(67, 147, 195)",47,71
4772,4772,-0.1515151515151513,1.363636363636363,-3.2367,-3.3422,3,"(67, 147, 195)",47,72
4773,4773,-0.1515151515151513,1.4242424242424248,-3.2367,-3.3422,3,"(67, 147, 195)",47,73
4774,4774,-0.1515151515151513,1.4848484848484853,-3.2367,-3.3422,3,"(67, 147, 195)",47,74
4775,4775,-0.1515151515151513,1.545454545454546,-3.2367,-3.3422,3,"(67, 147, 195)",47,75
4776,4776,-0.1515151515151513,1.6060606060606064,-3.2367,-3.3422,3,"(67, 147, 195)",47,76
4777,4777,-0.1515151515151513,1.666666666666667,-3.2367,-3.3422,3,"(67, 147, 195)",47,77
4778,4778,-0.1515151515151513,1.7272727272727275,-3.2367,-3.3422,3,"(67, 147, 195)",47,78
4779,4779,-0.1515151515151513,1.787878787878788,-3.2367,-3.3422,3,"(67, 147, 195)",47,79
4780,4780,-0.1515151515151513,1.8484848484848488,-3.2367,-3.3422,3,"(67, 147, 195)",47,80
4781,4781,-0.1515151515151513,1.9090909090909087,-3.2367,-3.3422,3,"(67, 147, 195)",47,81
4782,4782,-0.1515151515151513,1.9696969696969695,-3.2367,-3.3422,3,"(67, 147, 195)",47,82
4783,4783,-0.1515151515151513,2.0303030303030303,-3.2367,-3.3422,3,"(67, 147, 195)",47,83
4784,4784,-0.1515151515151513,2.090909090909091,-3.2367,-3.3422,3,"(67, 147, 195)",47,84
4785,4785,-0.1515151515151513,2.1515151515151514,-3.2367,-3.3422,3,"(67, 147, 195)",47,85
4786,4786,-0.1515151515151513,2.212121212121212,-3.2367,-3.3422,3,"(67, 147, 195)",47,86
4787,4787,-0.1515151515151513,2.2727272727272725,-3.2367,-3.3422,3,"(67, 147, 195)",47,87
4788,4788,-0.1515151515151513,2.333333333333334,-3.2367,-3.3422,3,"(67, 147, 195)",47,88
4789,4789,-0.1515151515151513,2.3939393939393945,-3.2367,-3.3422,3,"(67, 147, 195)",47,89
4790,4790,-0.1515151515151513,2.454545454545455,-3.2367,-3.3422,3,"(67, 147, 195)",47,90
4791,4791,-0.1515151515151513,2.515151515151516,-3.2367,-3.3422,3,"(67, 147, 195)",47,91
4792,4792,-0.1515151515151513,2.575757575757576,-3.2367,-3.3422,3,"(67, 147, 195)",47,92
4793,4793,-0.1515151515151513,2.6363636363636367,-3.2367,-3.3422,3,"(67, 147, 195)",47,93
4794,4794,-0.1515151515151513,2.696969696969697,-3.2367,-3.3422,3,"(67, 147, 195)",47,94
4795,4795,-0.1515151515151513,2.757575757575758,-3.2367,-3.3422,3,"(67, 147, 195)",47,95
4796,4796,-0.1515151515151513,2.8181818181818183,3.1653,-3.3425,0,"(214, 96, 77)",47,96
4797,4797,-0.1515151515151513,2.878787878787879,3.1653,3.3425,2,"(209, 229, 240)",47,97
4798,4798,-0.1515151515151513,2.9393939393939394,-3.2367,3.3422,1,"(253, 219, 199)",47,98
4799,4799,-0.1515151515151513,3.0,-3.2367,3.3422,1,"(253, 219, 199)",47,99
4800,4800,-0.0909090909090908,-3.0,-3.2367,-3.3422,3,"(67, 147, 195)",48,0
4801,4801,-0.0909090909090908,-2.9393939393939394,-3.2367,-3.3422,3,"(67, 147, 195)",48,1
4802,4802,-0.0909090909090908,-2.878787878787879,-3.2367,-3.3422,3,"(67, 147, 195)",48,2
4803,4803,-0.0909090909090908,-2.8181818181818183,3.1653,3.3425,2,"(209, 229, 240)",48,3
4804,4804,-0.0909090909090908,-2.757575757575758,-3.2367,3.3422,1,"(253, 219, 199)",48,4
4805,4805,-0.0909090909090908,-2.696969696969697,-3.2367,-3.3422,3,"(67, 147, 195)",48,5
4806,4806,-0.0909090909090908,-2.636363636363636,3.1653,3.3425,2,"(209, 229, 240)",48,6
4807,4807,-0.0909090909090908,-2.575757575757576,3.1653,-3.3425,0,"(214, 96, 77)",48,7
4808,4808,-0.0909090909090908,-2.515151515151515,3.1653,-3.3425,0,"(214, 96, 77)",48,8
4809,4809,-0.0909090909090908,-2.4545454545454546,3.1653,-3.3425,0,"(214, 96, 77)",48,9
4810,4810,-0.0909090909090908,-2.393939393939394,-3.2367,3.3422,1,"(253, 219, 199)",48,10
4811,4811,-0.0909090909090908,-2.333333333333333,-3.2367,3.3422,1,"(253, 219, 199)",48,11
4812,4812,-0.0909090909090908,-2.2727272727272725,3.1653,3.3425,2,"(209, 229, 240)",48,12
4813,4813,-0.0909090909090908,-2.212121212121212,-3.2367,3.3422,1,"(253, 219, 199)",48,13
4814,4814,-0.0909090909090908,-2.1515151515151514,3.1653,-3.3425,0,"(214, 96, 77)",48,14
4815,4815,-0.0909090909090908,-2.090909090909091,3.1653,-3.3425,0,"(214, 96, 77)",48,15
4816,4816,-0.0909090909090908,-2.0303030303030303,3.1653,-3.3425,0,"(214, 96, 77)",48,16
4817,4817,-0.0909090909090908,-1.9696969696969695,3.1653,3.3425,2,"(209, 229, 240)",48,17
4818,4818,-0.0909090909090908,-1.9090909090909087,-3.2367,3.3422,1,"(253, 219, 199)",48,18
4819,4819,-0.0909090909090908,-1.8484848484848484,-3.2367,-3.3422,3,"(67, 147, 195)",48,19
4820,4820,-0.0909090909090908,-1.7878787878787878,-3.2367,3.3422,1,"(253, 219, 199)",48,20
4821,4821,-0.0909090909090908,-1.7272727272727273,-3.2367,3.3422,1,"(253, 219, 199)",48,21
4822,4822,-0.0909090909090908,-1.6666666666666663,-3.2367,3.3422,1,"(253, 219, 199)",48,22
4823,4823,-0.0909090909090908,-1.606060606060606,-3.2367,3.3422,1,"(253, 219, 199)",48,23
4824,4824,-0.0909090909090908,-1.5454545454545454,-3.2367,3.3422,1,"(253, 219, 199)",48,24
4825,4825,-0.0909090909090908,-1.4848484848484849,-3.2367,3.3422,1,"(253, 219, 199)",48,25
4826,4826,-0.0909090909090908,-1.4242424242424243,-3.2367,3.3422,1,"(253, 219, 199)",48,26
4827,4827,-0.0909090909090908,-1.3636363636363635,-3.2367,3.3422,1,"(253, 219, 199)",48,27
4828,4828,-0.0909090909090908,-1.303030303030303,-3.2367,3.3422,1,"(253, 219, 199)",48,28
4829,4829,-0.0909090909090908,-1.2424242424242424,-3.2367,3.3422,1,"(253, 219, 199)",48,29
4830,4830,-0.0909090909090908,-1.1818181818181817,-3.2367,3.3422,1,"(253, 219, 199)",48,30
4831,4831,-0.0909090909090908,-1.121212121212121,-3.2367,3.3422,1,"(253, 219, 199)",48,31
4832,4832,-0.0909090909090908,-1.0606060606060606,-3.2367,3.3422,1,"(253, 219, 199)",48,32
4833,4833,-0.0909090909090908,-1.0,-3.2367,3.3422,1,"(253, 219, 199)",48,33
4834,4834,-0.0909090909090908,-0.9393939393939394,-3.2367,-3.3422,3,"(67, 147, 195)",48,34
4835,4835,-0.0909090909090908,-0.8787878787878789,-3.2367,-3.3422,3,"(67, 147, 195)",48,35
4836,4836,-0.0909090909090908,-0.8181818181818183,-3.2367,-3.3422,3,"(67, 147, 195)",48,36
4837,4837,-0.0909090909090908,-0.7575757575757573,-3.2367,-3.3422,3,"(67, 147, 195)",48,37
4838,4838,-0.0909090909090908,-0.6969696969696968,-3.2367,-3.3422,3,"(67, 147, 195)",48,38
4839,4839,-0.0909090909090908,-0.6363636363636362,-3.2367,3.3422,1,"(253, 219, 199)",48,39
4840,4840,-0.0909090909090908,-0.5757575757575757,3.1653,-3.3425,0,"(214, 96, 77)",48,40
4841,4841,-0.0909090909090908,-0.5151515151515151,-3.2367,-3.3422,3,"(67, 147, 195)",48,41
4842,4842,-0.0909090909090908,-0.4545454545454546,3.1653,-3.3425,0,"(214, 96, 77)",48,42
4843,4843,-0.0909090909090908,-0.393939393939394,3.1653,3.3425,2,"(209, 229, 240)",48,43
4844,4844,-0.0909090909090908,-0.333333333333333,-3.2367,-3.3422,3,"(67, 147, 195)",48,44
4845,4845,-0.0909090909090908,-0.2727272727272725,3.1653,-3.3425,0,"(214, 96, 77)",48,45
4846,4846,-0.0909090909090908,-0.2121212121212119,3.1653,-3.3425,0,"(214, 96, 77)",48,46
4847,4847,-0.0909090909090908,-0.1515151515151513,3.1653,-3.3425,0,"(214, 96, 77)",48,47
4848,4848,-0.0909090909090908,-0.0909090909090908,3.1653,-3.3425,0,"(214, 96, 77)",48,48
4849,4849,-0.0909090909090908,-0.0303030303030302,3.1653,-3.3425,0,"(214, 96, 77)",48,49
4850,4850,-0.0909090909090908,0.0303030303030302,3.1653,3.3425,2,"(209, 229, 240)",48,50
4851,4851,-0.0909090909090908,0.0909090909090908,3.1653,3.3425,2,"(209, 229, 240)",48,51
4852,4852,-0.0909090909090908,0.1515151515151513,3.1653,3.3425,2,"(209, 229, 240)",48,52
4853,4853,-0.0909090909090908,0.2121212121212123,3.1653,3.3425,2,"(209, 229, 240)",48,53
4854,4854,-0.0909090909090908,0.2727272727272729,3.1653,3.3425,2,"(209, 229, 240)",48,54
4855,4855,-0.0909090909090908,0.3333333333333335,-3.2367,3.3422,1,"(253, 219, 199)",48,55
4856,4856,-0.0909090909090908,0.393939393939394,3.1653,-3.3425,0,"(214, 96, 77)",48,56
4857,4857,-0.0909090909090908,0.4545454545454546,3.1653,3.3425,2,"(209, 229, 240)",48,57
4858,4858,-0.0909090909090908,0.5151515151515151,-3.2367,3.3422,1,"(253, 219, 199)",48,58
4859,4859,-0.0909090909090908,0.5757575757575757,3.1653,3.3425,2,"(209, 229, 240)",48,59
4860,4860,-0.0909090909090908,0.6363636363636367,-3.2367,-3.3422,3,"(67, 147, 195)",48,60
4861,4861,-0.0909090909090908,0.6969696969696972,-3.2367,3.3422,1,"(253, 219, 199)",48,61
4862,4862,-0.0909090909090908,0.7575757575757578,-3.2367,3.3422,1,"(253, 219, 199)",48,62
4863,4863,-0.0909090909090908,0.8181818181818183,-3.2367,3.3422,1,"(253, 219, 199)",48,63
4864,4864,-0.0909090909090908,0.8787878787878789,-3.2367,3.3422,1,"(253, 219, 199)",48,64
4865,4865,-0.0909090909090908,0.9393939393939394,-3.2367,3.3422,1,"(253, 219, 199)",48,65
4866,4866,-0.0909090909090908,1.0,-3.2367,-3.3422,3,"(67, 147, 195)",48,66
4867,4867,-0.0909090909090908,1.0606060606060606,-3.2367,-3.3422,3,"(67, 147, 195)",48,67
4868,4868,-0.0909090909090908,1.121212121212121,-3.2367,-3.3422,3,"(67, 147, 195)",48,68
4869,4869,-0.0909090909090908,1.1818181818181817,-3.2367,-3.3422,3,"(67, 147, 195)",48,69
4870,4870,-0.0909090909090908,1.2424242424242422,-3.2367,-3.3422,3,"(67, 147, 195)",48,70
4871,4871,-0.0909090909090908,1.3030303030303028,-3.2367,-3.3422,3,"(67, 147, 195)",48,71
4872,4872,-0.0909090909090908,1.363636363636363,-3.2367,-3.3422,3,"(67, 147, 195)",48,72
4873,4873,-0.0909090909090908,1.4242424242424248,-3.2367,-3.3422,3,"(67, 147, 195)",48,73
4874,4874,-0.0909090909090908,1.4848484848484853,-3.2367,-3.3422,3,"(67, 147, 195)",48,74
4875,4875,-0.0909090909090908,1.545454545454546,-3.2367,-3.3422,3,"(67, 147, 195)",48,75
4876,4876,-0.0909090909090908,1.6060606060606064,-3.2367,-3.3422,3,"(67, 147, 195)",48,76
4877,4877,-0.0909090909090908,1.666666666666667,-3.2367,-3.3422,3,"(67, 147, 195)",48,77
4878,4878,-0.0909090909090908,1.7272727272727275,-3.2367,-3.3422,3,"(67, 147, 195)",48,78
4879,4879,-0.0909090909090908,1.787878787878788,-3.2367,-3.3422,3,"(67, 147, 195)",48,79
